URLs,Subdirs
https://medium.com/war-is-boring/when-to-shoot-a-nuclear-bomb-with-your-gun-f1f97093a64e,"['war-is-boring', 'when-to-shoot-a-nuclear-bomb-with-your-gun-f1f97093a64e']"
https://medium.com/dodger-insider/howie-kendrick-connects-with-wounded-warriors-37a4f1f48be8,"['dodger-insider', 'howie-kendrick-connects-with-wounded-warriors-37a4f1f48be8']"
https://medium.com/precarious-physicist/enoughs-enough-6c56afe36d00,"['precarious-physicist', 'enoughs-enough-6c56afe36d00']"
https://medium.com/invisible-college/johns-week-4-data-structures-homework-574127698eca,"['invisible-college', 'johns-week-4-data-structures-homework-574127698eca']"
https://medium.com/brands-online-x/branding-accex-82ba4bef572e,"['brands-online-x', 'branding-accex-82ba4bef572e']"
https://medium.com/re-write/how-to-team-ee7ab2d8160e,"['re-write', 'how-to-team-ee7ab2d8160e']"
https://medium.com/dodger-insider/remembering-rocky-bridges-1927-2015-8971140ffc34,"['dodger-insider', 'remembering-rocky-bridges-1927-2015-8971140ffc34']"
https://medium.com/when-in-thailand/when-in-thailand-how-to-spot-a-good-thai-restaurant-tip-2-97b7b303f4ee,"['when-in-thailand', 'when-in-thailand-how-to-spot-a-good-thai-restaurant-tip-2-97b7b303f4ee']"
https://medium.com/mydadreviews/the-super-bowl-53a64dae5f21,"['mydadreviews', 'the-super-bowl-53a64dae5f21']"
https://medium.com/mydadreviews/the-super-bowl-c733f5a8882e,"['mydadreviews', 'the-super-bowl-c733f5a8882e']"
https://medium.com/the-feldenkrais-method/feldenkrais-learning-to-live-lightly-52f5a837de60,"['the-feldenkrais-method', 'feldenkrais-learning-to-live-lightly-52f5a837de60']"
https://medium.com/journal-of-precipitation/endorsement-cheap-beer-prose-at-the-hugo-house-13d877b61799,"['journal-of-precipitation', 'endorsement-cheap-beer-prose-at-the-hugo-house-13d877b61799']"
https://medium.com/a-different-perspective/father-time-8b005b89ea56,"['a-different-perspective', 'father-time-8b005b89ea56']"
https://medium.com/the-awl/new-york-city-january-29-2015-55ccaa6cf35f,"['the-awl', 'new-york-city-january-29-2015-55ccaa6cf35f']"
https://medium.com/juan-e-me/juan-romantico-fa248c3676b8,"['juan-e-me', 'juan-romantico-fa248c3676b8']"
https://medium.com/war-is-boring/the-thunderbuck-jet-fighter-burns-money-to-save-money-e527ba50026f,"['war-is-boring', 'the-thunderbuck-jet-fighter-burns-money-to-save-money-e527ba50026f']"
https://medium.com/relatos-e-historias-humor/call-center-de-seguros-de-entierro-fd86f6af42a8,"['relatos-e-historias-humor', 'call-center-de-seguros-de-entierro-fd86f6af42a8']"
https://medium.com/meet-the-cast/meet-carine-rice-c904c67fcc67,"['meet-the-cast', 'meet-carine-rice-c904c67fcc67']"
https://medium.com/unlocking-the-keys/os-fanfest-is-less-than-24-hours-away-5f55f8f14fb5,"['unlocking-the-keys', 'os-fanfest-is-less-than-24-hours-away-5f55f8f14fb5']"
https://medium.com/a-story-each-day/book-club-bcdee3d0cfc1,"['a-story-each-day', 'book-club-bcdee3d0cfc1']"
https://medium.com/milb-coms-prospective-blog/minoring-in-twitter-marshawn-lynch-kris-bryants-shoes-573ddb3c58d5,"['milb-coms-prospective-blog', 'minoring-in-twitter-marshawn-lynch-kris-bryants-shoes-573ddb3c58d5']"
https://medium.com/a-global-village/hello-world-691f222b3d72,"['a-global-village', 'hello-world-691f222b3d72']"
https://medium.com/the-greatest-films-according-to-me/10-greatest-films-of-gregory-peck-897f9637aa9c,"['the-greatest-films-according-to-me', '10-greatest-films-of-gregory-peck-897f9637aa9c']"
https://medium.com/tio-lab-space/tailoring-my-text-final-7d003b2fbe72,"['tio-lab-space', 'tailoring-my-text-final-7d003b2fbe72']"
https://medium.com/the-greatest-films-according-to-me/10-greatest-films-of-sophia-loren-e9a6396da25f,"['the-greatest-films-according-to-me', '10-greatest-films-of-sophia-loren-e9a6396da25f']"
https://medium.com/utrópica/ningun-pibe-nace-terrorista-ef875cf48fbb,"['utrópica', 'ningun-pibe-nace-terrorista-ef875cf48fbb']"
https://medium.com/insite-fellows/healthcare-the-wild-west-for-entrepreneurs-534c36593810,"['insite-fellows', 'healthcare-the-wild-west-for-entrepreneurs-534c36593810']"
https://medium.com/re-form/stealing-the-crown-jewels-2bd68e6272a9,"['re-form', 'stealing-the-crown-jewels-2bd68e6272a9']"
https://medium.com/insite-fellows/death-of-privacy-if-you-arent-paying-then-you-re-the-product-7ffe02c242d0,"['insite-fellows', 'death-of-privacy-if-you-arent-paying-then-you-re-the-product-7ffe02c242d0']"
https://medium.com/study-of-history/battle-of-galveston-c7fbb33245d6,"['study-of-history', 'battle-of-galveston-c7fbb33245d6']"
https://medium.com/creativity-_-unbound/love-your-mom-hug-your-kid-get-a-burger-smart-idea-from-mcdonalds-bd5d8b5a811,"['creativity-_-unbound', 'love-your-mom-hug-your-kid-get-a-burger-smart-idea-from-mcdonalds-bd5d8b5a811']"
https://medium.com/love-life-practice/week-2-of-creating-your-lovers-day-61276a75411a,"['love-life-practice', 'week-2-of-creating-your-lovers-day-61276a75411a']"
https://medium.com/battlefy/have-you-checked-in-yet-weve-made-team-and-player-check-ins-more-visible-b29777eb1c37,"['battlefy', 'have-you-checked-in-yet-weve-made-team-and-player-check-ins-more-visible-b29777eb1c37']"
https://medium.com/kairosblog/la-sardegna-ai-pirla-d1eebe333530,"['kairosblog', 'la-sardegna-ai-pirla-d1eebe333530']"
https://medium.com/humanizing-bitcoin-blockchain/what-is-ideo-doing-here-8d030832eee9,"['humanizing-bitcoin-blockchain', 'what-is-ideo-doing-here-8d030832eee9']"
https://medium.com/la-bella-terra/non-viviamo-piu-il-tempo-di-una-volta-c10588ef552b,"['la-bella-terra', 'non-viviamo-piu-il-tempo-di-una-volta-c10588ef552b']"
https://medium.com/never-assume/darmowa-aplikacja-tygodnia-90c94c0cc120,"['never-assume', 'darmowa-aplikacja-tygodnia-90c94c0cc120']"
https://medium.com/cnicodeme/using-rsync-and-ssh-ce708544c06a,"['cnicodeme', 'using-rsync-and-ssh-ce708544c06a']"
https://medium.com/better-humans/lessons-from-a-top-coach-647c3703e94a,"['better-humans', 'lessons-from-a-top-coach-647c3703e94a']"
https://medium.com/dodger-insider/a-healthy-joe-wieland-is-eager-to-move-forward-with-the-dodgers-e4243b9fe8a0,"['dodger-insider', 'a-healthy-joe-wieland-is-eager-to-move-forward-with-the-dodgers-e4243b9fe8a0']"
https://medium.com/the-hairpin/weekend-roundup-open-thread-e9e7f9e376cb,"['the-hairpin', 'weekend-roundup-open-thread-e9e7f9e376cb']"
https://medium.com/product-hospice/your-product-needs-an-advance-directive-5841d3c59eee,"['product-hospice', 'your-product-needs-an-advance-directive-5841d3c59eee']"
https://medium.com/never-assume/shifts-kalendarz-dla-pracujących-na-zmiany-d88c6f9c4b39,"['never-assume', 'shifts-kalendarz-dla-pracujących-na-zmiany-d88c6f9c4b39']"
https://medium.com/hackingampalace/installare-applicazioni-sul-mac-cbb16945da47,"['hackingampalace', 'installare-applicazioni-sul-mac-cbb16945da47']"
https://medium.com/weareelic/six-months-in-bd3000d888f2,"['weareelic', 'six-months-in-bd3000d888f2']"
https://medium.com/amplify/dreamers-in-limbo-13c96ff419e7,"['amplify', 'dreamers-in-limbo-13c96ff419e7']"
https://medium.com/amplify/akros-conducts-pilot-using-android-tablets-to-combat-malaria-6e200e94867,"['amplify', 'akros-conducts-pilot-using-android-tablets-to-combat-malaria-6e200e94867']"
https://medium.com/cuepoint/check-the-technique-kmds-black-bastards-and-the-birth-of-mf-doom-1849f4c0a6f4,"['cuepoint', 'check-the-technique-kmds-black-bastards-and-the-birth-of-mf-doom-1849f4c0a6f4']"
https://medium.com/statsocial-insights/pr-daily-godaddys-controversial-super-bowl-marketing-turns-heads-726661de55c0,"['statsocial-insights', 'pr-daily-godaddys-controversial-super-bowl-marketing-turns-heads-726661de55c0']"
https://medium.com/hackingampalace/come-creare-un-media-center-a-costo-zero-616598858864,"['hackingampalace', 'come-creare-un-media-center-a-costo-zero-616598858864']"
https://medium.com/breaking-character/blithe-spirit-becomes-best-selling-play-revival-at-the-ahmanson-in-over-25-years-33586aaf3728,"['breaking-character', 'blithe-spirit-becomes-best-selling-play-revival-at-the-ahmanson-in-over-25-years-33586aaf3728']"
https://medium.com/war-is-boring/the-pentagons-new-afghanistan-policy-way-more-secrecy-584ee6ea09c4,"['war-is-boring', 'the-pentagons-new-afghanistan-policy-way-more-secrecy-584ee6ea09c4']"
https://medium.com/love-a-good-play/love-a-good-play-bull-efaae3800c3d,"['love-a-good-play', 'love-a-good-play-bull-efaae3800c3d']"
https://medium.com/ich-wollte-schon-immer-einmal-wissen/ich-wollte-schon-immer-einmal-wissen-5c5e37fdea90,"['ich-wollte-schon-immer-einmal-wissen', 'ich-wollte-schon-immer-einmal-wissen-5c5e37fdea90']"
https://medium.com/simonprior/foxcatcher-2015-4ff7c3d9f8a9,"['simonprior', 'foxcatcher-2015-4ff7c3d9f8a9']"
https://medium.com/puget-sound-partnership/new-leadership-council-voice-sue-taoka-has-experience-connecting-citizens-with-sound-wise-solutions-dae077ea6b51,"['puget-sound-partnership', 'new-leadership-council-voice-sue-taoka-has-experience-connecting-citizens-with-sound-wise-solutions-dae077ea6b51']"
https://medium.com/the-pilots-collection/what-it-takes-to-be-one-sharp-pilot-part-two-intelligence-92c91b0c3222,"['the-pilots-collection', 'what-it-takes-to-be-one-sharp-pilot-part-two-intelligence-92c91b0c3222']"
https://medium.com/robotbutt/i-could-definitely-score-a-basket-in-an-nba-game-2f3698be01d5,"['robotbutt', 'i-could-definitely-score-a-basket-in-an-nba-game-2f3698be01d5']"
https://medium.com/voluntarios-en-argentina/basquet-solidario-en-accion-en-los-paisajes-riojanos-f9324e479c03,"['voluntarios-en-argentina', 'basquet-solidario-en-accion-en-los-paisajes-riojanos-f9324e479c03']"
https://medium.com/changing-city/chicago-planners-map-crumbling-infrastructure-in-exquisite-detail-66e619f404af,"['changing-city', 'chicago-planners-map-crumbling-infrastructure-in-exquisite-detail-66e619f404af']"
https://medium.com/the-innovator-s-odyssey/dont-be-an-apphole-2220e25e4bac,"['the-innovator-s-odyssey', 'dont-be-an-apphole-2220e25e4bac']"
https://medium.com/the-awl/expect-add00f93df3f,"['the-awl', 'expect-add00f93df3f']"
https://medium.com/message/watching-football-after-a-traumatic-brain-injury-518a3afbdee2,"['message', 'watching-football-after-a-traumatic-brain-injury-518a3afbdee2']"
https://medium.com/tropicult-miami/smkm-presents-exile-bfi-43519efc471c,"['tropicult-miami', 'smkm-presents-exile-bfi-43519efc471c']"
https://medium.com/the-moorestown-sun/moorestown-police-reports-for-jan-16-through-jan-28-a8599884991d,"['the-moorestown-sun', 'moorestown-police-reports-for-jan-16-through-jan-28-a8599884991d']"
https://medium.com/social-tables-tech/the-way-forward-1f6327a15a76,"['social-tables-tech', 'the-way-forward-1f6327a15a76']"
https://medium.com/livehealth-solutions/your-centre-on-your-smartphone-livehealth-2-8-41b95a1758b5,"['livehealth-solutions', 'your-centre-on-your-smartphone-livehealth-2-8-41b95a1758b5']"
https://medium.com/our-idea-muscles/todays-thought-is-how-to-find-time-to-workout-each-day-af19808d53e9,"['our-idea-muscles', 'todays-thought-is-how-to-find-time-to-workout-each-day-af19808d53e9']"
https://medium.com/hyde-park-angels/public-good-software-raises-1-6m-in-seed-funding-to-revolutionize-online-philanthropy-15d078a5a4eb,"['hyde-park-angels', 'public-good-software-raises-1-6m-in-seed-funding-to-revolutionize-online-philanthropy-15d078a5a4eb']"
https://medium.com/peço-perdão/a-bunda-de-paolla-22e1fc49e0b3,"['peço-perdão', 'a-bunda-de-paolla-22e1fc49e0b3']"
https://medium.com/brewernation/brewers-by-the-jersey-numbers-15-66-juan-centeno-26f26372e62d,"['brewernation', 'brewers-by-the-jersey-numbers-15-66-juan-centeno-26f26372e62d']"
https://medium.com/vantage/19th-century-views-of-a-21st-century-city-3767dace905f,"['vantage', '19th-century-views-of-a-21st-century-city-3767dace905f']"
https://medium.com/houseshow-magazine/rock-n-roll-saviors-the-orwells-87e4879206b,"['houseshow-magazine', 'rock-n-roll-saviors-the-orwells-87e4879206b']"
https://medium.com/houseshow-magazine/mario-cuomo-rock-god-for-a-new-age-8b59cbe7517e,"['houseshow-magazine', 'mario-cuomo-rock-god-for-a-new-age-8b59cbe7517e']"
https://medium.com/reflectorgs/what-does-your-drink-choice-say-about-you-2c37c0dfc9b1,"['reflectorgs', 'what-does-your-drink-choice-say-about-you-2c37c0dfc9b1']"
https://medium.com/psyc-406-2015/would-you-forgo-helping-someone-in-need-just-because-youre-in-a-rush-1ce4c6e4fdd1,"['psyc-406-2015', 'would-you-forgo-helping-someone-in-need-just-because-youre-in-a-rush-1ce4c6e4fdd1']"
https://medium.com/the-hairpin/kalpna-patel-whats-actually-in-your-bag-right-now-b01e94ff1649,"['the-hairpin', 'kalpna-patel-whats-actually-in-your-bag-right-now-b01e94ff1649']"
https://medium.com/bens-biz-blog/an-edifying-evening-in-honor-of-a-cultural-icon-321de0dfb169,"['bens-biz-blog', 'an-edifying-evening-in-honor-of-a-cultural-icon-321de0dfb169']"
https://medium.com/los-inrockuptibles/weezer-haim-y-más-se-fusionan-para-tocar-en-tv-2cf75d517ffc,"['los-inrockuptibles', 'weezer-haim-y-más-se-fusionan-para-tocar-en-tv-2cf75d517ffc']"
https://medium.com/galleys/anne-of-cleves-seven-surprising-facts-4d894e388ee6,"['galleys', 'anne-of-cleves-seven-surprising-facts-4d894e388ee6']"
https://medium.com/psyc-406-2015/going-past-the-big-5-personality-traits-trait-centrality-and-self-monitoring-556ebc303fee,"['psyc-406-2015', 'going-past-the-big-5-personality-traits-trait-centrality-and-self-monitoring-556ebc303fee']"
https://medium.com/brands-online-x/branding-homie-garage-aac56b1535e4,"['brands-online-x', 'branding-homie-garage-aac56b1535e4']"
https://medium.com/touchstorm/which-brands-are-winning-the-ad-game-on-youtube-36dfa9eb60b0,"['touchstorm', 'which-brands-are-winning-the-ad-game-on-youtube-36dfa9eb60b0']"
https://medium.com/sundaypuncher/boxing-around-the-world-japan-c92dc6f8e0ae,"['sundaypuncher', 'boxing-around-the-world-japan-c92dc6f8e0ae']"
https://medium.com/eastwick-cleantech/icymi-cleantech-news-1-30-15-8ce91569a4a7,"['eastwick-cleantech', 'icymi-cleantech-news-1-30-15-8ce91569a4a7']"
https://medium.com/los-inrockuptibles/videojuegos-y-cyberpunk-186fee898115,"['los-inrockuptibles', 'videojuegos-y-cyberpunk-186fee898115']"
https://medium.com/saeta/la-canción-perdida-9e6f2a237843,"['saeta', 'la-canción-perdida-9e6f2a237843']"
https://medium.com/world-unwrapped/activism-and-reactivism-supporting-organizational-crisis-response-867faabd1671,"['world-unwrapped', 'activism-and-reactivism-supporting-organizational-crisis-response-867faabd1671']"
https://medium.com/youalberta/a-guide-to-hiding-the-hide-and-go-seek-edition-801f23f4a696,"['youalberta', 'a-guide-to-hiding-the-hide-and-go-seek-edition-801f23f4a696']"
https://medium.com/traitify/traitify-psychology-how-we-do-it-34a0708e727b,"['traitify', 'traitify-psychology-how-we-do-it-34a0708e727b']"
https://medium.com/perspectives-on-advertising/the-cheerios-effect-8d7be5a7e0b2,"['perspectives-on-advertising', 'the-cheerios-effect-8d7be5a7e0b2']"
https://medium.com/perspectives-on-advertising/being-healthy-isnt-cool-and-thats-great-ed272e8a7362,"['perspectives-on-advertising', 'being-healthy-isnt-cool-and-thats-great-ed272e8a7362']"
https://medium.com/perspectives-on-advertising/just-one-womans-opinion-though-6db1449d2b9c,"['perspectives-on-advertising', 'just-one-womans-opinion-though-6db1449d2b9c']"
https://medium.com/perspectives-on-advertising/how-reality-wins-attention-d79eda9859cf,"['perspectives-on-advertising', 'how-reality-wins-attention-d79eda9859cf']"
https://medium.com/internet-monitor-2014-platforms-and-policy/abc-v-aereo-innovation-and-the-cloud-a0cd5b35678c,"['internet-monitor-2014-platforms-and-policy', 'abc-v-aereo-innovation-and-the-cloud-a0cd5b35678c']"
https://medium.com/los-inrockuptibles/sol-pipkin-en-el-mamba-78c87b81c2ac,"['los-inrockuptibles', 'sol-pipkin-en-el-mamba-78c87b81c2ac']"
https://medium.com/femsplain/death-to-the-resolution-37ba179c1b6,"['femsplain', 'death-to-the-resolution-37ba179c1b6']"
https://medium.com/chausson-finance/the-truth-about-series-a-in-france-162197b3bd24,"['chausson-finance', 'the-truth-about-series-a-in-france-162197b3bd24']"
https://medium.com/the-medford-sun/medford-aauw-hosting-workshop-on-preserving-family-history-feb-10-c62ed05564eb,"['the-medford-sun', 'medford-aauw-hosting-workshop-on-preserving-family-history-feb-10-c62ed05564eb']"
https://medium.com/startups-es/budweiser-la-superbowl-y-el-vinculo-emocional-b3d778620168,"['startups-es', 'budweiser-la-superbowl-y-el-vinculo-emocional-b3d778620168']"
https://medium.com/bristol-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-d41183ccc2a0,"['bristol-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-d41183ccc2a0']"
https://medium.com/langhorne-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-9ec7274e0a3,"['langhorne-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-9ec7274e0a3']"
https://medium.com/upper-southampton-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-f8f98ac433d6,"['upper-southampton-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-f8f98ac433d6']"
https://medium.com/feasterville-trevose-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-e8a7c42f446b,"['feasterville-trevose-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-e8a7c42f446b']"
https://medium.com/langhorne-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-d8053d2ef48b,"['langhorne-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-d8053d2ef48b']"
https://medium.com/bensalem-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-d44715a8ec2a,"['bensalem-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-d44715a8ec2a']"
https://medium.com/upper-southampton-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-63e115f9dba0,"['upper-southampton-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-63e115f9dba0']"
https://medium.com/bristol-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-85ffee0ca676,"['bristol-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-85ffee0ca676']"
https://medium.com/feasterville-trevose-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-8f1843f41591,"['feasterville-trevose-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-8f1843f41591']"
https://medium.com/bensalem-times/wire-entertainment-hatboro-locals-hold-first-comedy-showcase-1a8cb32bf7be,"['bensalem-times', 'wire-entertainment-hatboro-locals-hold-first-comedy-showcase-1a8cb32bf7be']"
https://medium.com/the-coffeelicious/quit-wearing-busy-like-a-badge-of-honor-a02f63e3971c,"['the-coffeelicious', 'quit-wearing-busy-like-a-badge-of-honor-a02f63e3971c']"
https://medium.com/life-in-low-fi/ridicole-porcate-quadridimensionali-ab78fbb73da9,"['life-in-low-fi', 'ridicole-porcate-quadridimensionali-ab78fbb73da9']"
https://medium.com/every-mother-counts/team-emc-runs-the-disney-marathon-35c8ec061efa,"['every-mother-counts', 'team-emc-runs-the-disney-marathon-35c8ec061efa']"
https://medium.com/human-agricultural-genetics-news/african-elites-blame-early-puberty-on-gmos-sabotaging-nutrition-enhanced-cassava-matooke-7d91f0bcd51d,"['human-agricultural-genetics-news', 'african-elites-blame-early-puberty-on-gmos-sabotaging-nutrition-enhanced-cassava-matooke-7d91f0bcd51d']"
https://medium.com/breaking-character/interview-the-seven-fusion-theatres-10th-annual-short-works-festival-b16a906636ae,"['breaking-character', 'interview-the-seven-fusion-theatres-10th-annual-short-works-festival-b16a906636ae']"
https://medium.com/rocktails/dangerous-minds-recordó-el-show-nirvana-92-78fcb159d0a4,"['rocktails', 'dangerous-minds-recordó-el-show-nirvana-92-78fcb159d0a4']"
https://medium.com/tio-lab-space/make-me-think-about-tailoring-my-text-73f231b2c45a,"['tio-lab-space', 'make-me-think-about-tailoring-my-text-73f231b2c45a']"
https://medium.com/product-launches-and-branding/setting-trends-with-etsy-a558aaf3ef7f,"['product-launches-and-branding', 'setting-trends-with-etsy-a558aaf3ef7f']"
https://medium.com/miscellaneous-morsels/on-political-correctness-9a4e028d20f3,"['miscellaneous-morsels', 'on-political-correctness-9a4e028d20f3']"
https://medium.com/long-twos/top-10-backcourts-at-the-nbas-midpoint-56dcc6179b8a,"['long-twos', 'top-10-backcourts-at-the-nbas-midpoint-56dcc6179b8a']"
https://medium.com/paytm-blog/more-saving-paytm-wallet-offers-b38ce326a97d,"['paytm-blog', 'more-saving-paytm-wallet-offers-b38ce326a97d']"
https://medium.com/team-stories/the-million-dollar-question-55d12a153d80,"['team-stories', 'the-million-dollar-question-55d12a153d80']"
https://medium.com/curly-w-live/no-excuses-mentoring-what-you-give-is-what-you-get-bb80136a05e5,"['curly-w-live', 'no-excuses-mentoring-what-you-give-is-what-you-get-bb80136a05e5']"
https://medium.com/thedoodehlife/daily-quote-listen-to-this-ladies-af5e3f39c96e,"['thedoodehlife', 'daily-quote-listen-to-this-ladies-af5e3f39c96e']"
https://medium.com/the-awl/audience-fracked-1169ddc6de6b,"['the-awl', 'audience-fracked-1169ddc6de6b']"
https://medium.com/la-settimana-pop/la-settimana-pop-5-7c02ad038eac,"['la-settimana-pop', 'la-settimana-pop-5-7c02ad038eac']"
https://medium.com/breaking-character/dinner-drinks-midtown-west-cd7ef43cbce,"['breaking-character', 'dinner-drinks-midtown-west-cd7ef43cbce']"
https://medium.com/appticket-team/startup-design-e-uma-nova-perspectiva-f597f400ff48,"['appticket-team', 'startup-design-e-uma-nova-perspectiva-f597f400ff48']"
https://medium.com/publicitariossc/airbnb-promove-noite-especial-a-2-700m-de-altura-a41957910f1d,"['publicitariossc', 'airbnb-promove-noite-especial-a-2-700m-de-altura-a41957910f1d']"
https://medium.com/psyc-406-2015/do-i-care-about-my-iq-aaf96332a5b,"['psyc-406-2015', 'do-i-care-about-my-iq-aaf96332a5b']"
https://medium.com/ser-plateia-e-pior/a-narrativa-poetica-de-jair-naves-e65a23604319,"['ser-plateia-e-pior', 'a-narrativa-poetica-de-jair-naves-e65a23604319']"
https://medium.com/pear-deck/flubaroo-your-pear-deck-ec70120ec365,"['pear-deck', 'flubaroo-your-pear-deck-ec70120ec365']"
https://medium.com/los-inrockuptibles/passion-pit-comparte-un-teaser-de-su-nuevo-disco-333fd93ba0ee,"['los-inrockuptibles', 'passion-pit-comparte-un-teaser-de-su-nuevo-disco-333fd93ba0ee']"
https://medium.com/gone/how-a-d-c-cafe-helped-me-deal-with-heartbreak-fbc6a414b121,"['gone', 'how-a-d-c-cafe-helped-me-deal-with-heartbreak-fbc6a414b121']"
https://medium.com/re-write/my-indesign-workflow-1802198d86bc,"['re-write', 'my-indesign-workflow-1802198d86bc']"
https://medium.com/tapjoy/predictions-for-mobile-advertising-in-2015-fa22bc7a9a04,"['tapjoy', 'predictions-for-mobile-advertising-in-2015-fa22bc7a9a04']"
https://medium.com/quarter-baked/why-lumositys-onboarding-flow-is-brilliant-159c9a1c0de3,"['quarter-baked', 'why-lumositys-onboarding-flow-is-brilliant-159c9a1c0de3']"
https://medium.com/the-dinner-table/can-you-be-a-scientist-a-mom-6d47bd1c18d9,"['the-dinner-table', 'can-you-be-a-scientist-a-mom-6d47bd1c18d9']"
https://medium.com/take-me-to-the-wild-sea/we-were-promised-jetpacks-himmelhoch-jauchzend-297ef81f8cd7,"['take-me-to-the-wild-sea', 'we-were-promised-jetpacks-himmelhoch-jauchzend-297ef81f8cd7']"
https://medium.com/endless/freedom-for-the-wolves-e928928875ce,"['endless', 'freedom-for-the-wolves-e928928875ce']"
https://medium.com/iasa-global/the-architect-as-the-strategist-414176f93f2b,"['iasa-global', 'the-architect-as-the-strategist-414176f93f2b']"
https://medium.com/iasa-global/successful-teams-have-strong-leaders-8555c4d76bf8,"['iasa-global', 'successful-teams-have-strong-leaders-8555c4d76bf8']"
https://medium.com/jacob-morgan/why-you-should-be-paying-attention-to-wearables-50fe5d854e58,"['jacob-morgan', 'why-you-should-be-paying-attention-to-wearables-50fe5d854e58']"
https://medium.com/la-ciudad-perdida/fragmento-los-cuervos-b1005dafd56,"['la-ciudad-perdida', 'fragmento-los-cuervos-b1005dafd56']"
https://medium.com/war-is-boring/national-guard-bolsters-its-commandos-46b47cdd4817,"['war-is-boring', 'national-guard-bolsters-its-commandos-46b47cdd4817']"
https://medium.com/inside-addapp/maintaining-momentum-with-a-remote-team-f882ad493671,"['inside-addapp', 'maintaining-momentum-with-a-remote-team-f882ad493671']"
https://medium.com/the-shamong-sun/shamong-home-and-school-association-to-host-harlem-wizards-basketball-on-march-15-794ffe1dbc21,"['the-shamong-sun', 'shamong-home-and-school-association-to-host-harlem-wizards-basketball-on-march-15-794ffe1dbc21']"
