URLs,Subdirs
https://medium.com/new-farmer/livestock-paddock-fencing-layout-v1-e3620f5aad3,"['new-farmer', 'livestock-paddock-fencing-layout-v1-e3620f5aad3']"
https://medium.com/amplify/i-got-so-much-trouble-on-my-mind-906bc1c4b23c,"['amplify', 'i-got-so-much-trouble-on-my-mind-906bc1c4b23c']"
https://medium.com/why-women/5-amazing-stories-you-didnt-hear-about-in-2014-311556b7dd63,"['why-women', '5-amazing-stories-you-didnt-hear-about-in-2014-311556b7dd63']"
https://medium.com/pineapple-blog/たくさんのメディアアートに関わってきた-僕の名前が出ているのはその一割ぐらいで-残りは職人に徹している-そうすると見えてくるものもあるものだ-6ac15f9525a2,"['pineapple-blog', 'たくさんのメディアアートに関わってきた-僕の名前が出ているのはその一割ぐらいで-残りは職人に徹している-そうすると見えてくるものもあるものだ-6ac15f9525a2']"
https://medium.com/人生下半場/堅離地城-d9dcc43b37a2,"['人生下半場', '堅離地城-d9dcc43b37a2']"
https://medium.com/bizcatalyst-360/about-half-of-homebuyers-do-not-shop-around-for-mortgages-ee8abe8f94d4,"['bizcatalyst-360', 'about-half-of-homebuyers-do-not-shop-around-for-mortgages-ee8abe8f94d4']"
https://medium.com/the-archipelago/why-dont-we-talk-about-africa-f409660a11ff,"['the-archipelago', 'why-dont-we-talk-about-africa-f409660a11ff']"
https://medium.com/bizcatalyst-360/fannie-mae-and-freddie-mac-may-help-end-homelessness-in-america-425484806e48,"['bizcatalyst-360', 'fannie-mae-and-freddie-mac-may-help-end-homelessness-in-america-425484806e48']"
https://medium.com/every-mother-counts/the-budget-what-does-it-mean-for-mothers-de22ea69e946,"['every-mother-counts', 'the-budget-what-does-it-mean-for-mothers-de22ea69e946']"
https://medium.com/desayunos-radiosucr/celac2015-de-las-declaraciones-a-las-acciones-ab186dddd763,"['desayunos-radiosucr', 'celac2015-de-las-declaraciones-a-las-acciones-ab186dddd763']"
https://medium.com/the-read-optional/dan-quinn-hiring-marks-a-new-day-for-the-falcons-7ce052d3443b,"['the-read-optional', 'dan-quinn-hiring-marks-a-new-day-for-the-falcons-7ce052d3443b']"
https://medium.com/the-read-optional/dan-quinn-hiring-marks-a-new-day-for-the-falcons-c42da9db0ec4,"['the-read-optional', 'dan-quinn-hiring-marks-a-new-day-for-the-falcons-c42da9db0ec4']"
https://medium.com/the-hairpin/something-amazing-happened-this-weekend-but-something-rather-normal-happened-last-night-the-2ff3bd9e52eb,"['the-hairpin', 'something-amazing-happened-this-weekend-but-something-rather-normal-happened-last-night-the-2ff3bd9e52eb']"
https://medium.com/dodger-insider/live-twitter-chat-with-farhan-zaidi-on-friday-ac86f3fe793d,"['dodger-insider', 'live-twitter-chat-with-farhan-zaidi-on-friday-ac86f3fe793d']"
https://medium.com/bunkr-team/why-we-rebuilt-bunkr-from-scratch-and-how-we-did-it-cdacc8cc7751,"['bunkr-team', 'why-we-rebuilt-bunkr-from-scratch-and-how-we-did-it-cdacc8cc7751']"
https://medium.com/the-haddonfield-sun/haddon-fortnightly-hosts-a-meeting-featuring-andrew-huber-of-freemans-auction-house-bf2745466875,"['the-haddonfield-sun', 'haddon-fortnightly-hosts-a-meeting-featuring-andrew-huber-of-freemans-auction-house-bf2745466875']"
https://medium.com/the-daily-writing-prompt/the-beacon-in-the-sky-af8fb4a55cb2,"['the-daily-writing-prompt', 'the-beacon-in-the-sky-af8fb4a55cb2']"
https://medium.com/beyond-devices/twitters-new-ad-product-won-t-help-b2e02869d39a,"['beyond-devices', 'twitters-new-ad-product-won-t-help-b2e02869d39a']"
https://medium.com/the-haddonfield-sun/mabel-kay-senior-centers-annual-valentine-party-is-feb-8-c53818b5059e,"['the-haddonfield-sun', 'mabel-kay-senior-centers-annual-valentine-party-is-feb-8-c53818b5059e']"
https://medium.com/fmrp/social-media-de-entretenimento-a-informação-82bf2f876813,"['fmrp', 'social-media-de-entretenimento-a-informação-82bf2f876813']"
https://medium.com/security-thinking-cap/the-case-for-consistency-in-security-3e720eb479d0,"['security-thinking-cap', 'the-case-for-consistency-in-security-3e720eb479d0']"
https://medium.com/social-media-lessons/social-media-overseas-8ee80c205599,"['social-media-lessons', 'social-media-overseas-8ee80c205599']"
https://medium.com/televised-revolution/the-late-late-show-with-adam-pally-the-most-honest-and-funny-tv-hour-of-2015-televised-revolution-bcd316ee1c1,"['televised-revolution', 'the-late-late-show-with-adam-pally-the-most-honest-and-funny-tv-hour-of-2015-televised-revolution-bcd316ee1c1']"
https://medium.com/medium-brasil/por-que-coisas-ruins-acontecem-com-pessoas-boas-5f0246094da,"['medium-brasil', 'por-que-coisas-ruins-acontecem-com-pessoas-boas-5f0246094da']"
https://medium.com/universo-béisbol/sdc-una-cuba-improductiva-cae-nuevamente-47b42d778db5,"['universo-béisbol', 'sdc-una-cuba-improductiva-cae-nuevamente-47b42d778db5']"
https://medium.com/stupidcpa/how-i-bike-to-work-without-sweating-stinking-and-much-more-912bbe48a727,"['stupidcpa', 'how-i-bike-to-work-without-sweating-stinking-and-much-more-912bbe48a727']"
https://medium.com/pixl-magazine/sobre-rodas-de-aco-capitulo-2-c6cf50113a3,"['pixl-magazine', 'sobre-rodas-de-aco-capitulo-2-c6cf50113a3']"
https://medium.com/every-mother-counts/host-an-event-cc6350293f22,"['every-mother-counts', 'host-an-event-cc6350293f22']"
https://medium.com/belatrix-software/wearables-the-next-frontier-of-technology-part-2-52fa9f6f3f74,"['belatrix-software', 'wearables-the-next-frontier-of-technology-part-2-52fa9f6f3f74']"
https://medium.com/pixl-magazine/sobre-rodas-de-aco-capitulo-4-a2bd87f82db6,"['pixl-magazine', 'sobre-rodas-de-aco-capitulo-4-a2bd87f82db6']"
https://medium.com/pixl-magazine/sobre-rodas-de-aco-capitulo-3-much-ado-about-nothing-yet-56eff9b27fd7,"['pixl-magazine', 'sobre-rodas-de-aco-capitulo-3-much-ado-about-nothing-yet-56eff9b27fd7']"
https://medium.com/um-ano-de-hqs/capitao-america-22-e-23-89a3e1fbcb45,"['um-ano-de-hqs', 'capitao-america-22-e-23-89a3e1fbcb45']"
https://medium.com/thoughts-from-the-shower/the-importance-of-showers-9c27cff82c74,"['thoughts-from-the-shower', 'the-importance-of-showers-9c27cff82c74']"
https://medium.com/spread-their-sound/concours-glitchfest-2-0-avec-betraying-the-martyrs-more-than-a-thousand-upon-this-dawning-polar-977e2ab84b01,"['spread-their-sound', 'concours-glitchfest-2-0-avec-betraying-the-martyrs-more-than-a-thousand-upon-this-dawning-polar-977e2ab84b01']"
https://medium.com/pixl-magazine/sobre-rodas-de-aco-capitulo-1-d2790f6666b8,"['pixl-magazine', 'sobre-rodas-de-aco-capitulo-1-d2790f6666b8']"
https://medium.com/sporting-gear-for-hunting/eurooptic-is-coming-to-you-2015-spring-show-calendar-4cb9ac719c8f,"['sporting-gear-for-hunting', 'eurooptic-is-coming-to-you-2015-spring-show-calendar-4cb9ac719c8f']"
https://medium.com/a-conta-da-agua/um-viva-ao-volume-morto-f3aa04fb62d6,"['a-conta-da-agua', 'um-viva-ao-volume-morto-f3aa04fb62d6']"
https://medium.com/bizcatalyst-360/obamas-budget-ten-takeaways-ba248538d45f,"['bizcatalyst-360', 'obamas-budget-ten-takeaways-ba248538d45f']"
https://medium.com/a-conta-da-agua/escolas-dispensam-alunos-por-falta-de-agua-em-sp-1662dca7180e,"['a-conta-da-agua', 'escolas-dispensam-alunos-por-falta-de-agua-em-sp-1662dca7180e']"
https://medium.com/bahrain-embassy-news/speaker-gap-approval-landmark-national-achievement-ef46b69a5025,"['bahrain-embassy-news', 'speaker-gap-approval-landmark-national-achievement-ef46b69a5025']"
https://medium.com/baking-in-black-and-white/double-chocolate-brownie-bites-8a5ecc509e2a,"['baking-in-black-and-white', 'double-chocolate-brownie-bites-8a5ecc509e2a']"
https://medium.com/bahrain-embassy-news/ombudsman-hosts-representatives-from-amnesty-international-and-teams-up-with-icrc-for-training-e96b7eb140b9,"['bahrain-embassy-news', 'ombudsman-hosts-representatives-from-amnesty-international-and-teams-up-with-icrc-for-training-e96b7eb140b9']"
https://medium.com/bahrain-embassy-news/international-womens-conference-to-be-held-in-bahrain-2934dcdf1888,"['bahrain-embassy-news', 'international-womens-conference-to-be-held-in-bahrain-2934dcdf1888']"
https://medium.com/bahrain-embassy-news/us-ambassador-holds-meetings-with-key-figures-in-bahrains-government-38e4d32fd85d,"['bahrain-embassy-news', 'us-ambassador-holds-meetings-with-key-figures-in-bahrains-government-38e4d32fd85d']"
https://medium.com/bahrain-embassy-news/bahrain-pakistan-military-cooperation-discussed-3cb6d52e8440,"['bahrain-embassy-news', 'bahrain-pakistan-military-cooperation-discussed-3cb6d52e8440']"
https://medium.com/bahrain-embassy-news/foreign-minister-participates-in-gcc-meeting-on-yemen-56c82e616725,"['bahrain-embassy-news', 'foreign-minister-participates-in-gcc-meeting-on-yemen-56c82e616725']"
https://medium.com/thoughts-from-the-shower/todays-shower-tuesday-3-feb-2015-822545e9e621,"['thoughts-from-the-shower', 'todays-shower-tuesday-3-feb-2015-822545e9e621']"
https://medium.com/bahrain-embassy-news/public-prosecutions-2014-achievements-highlighted-51d1a17e269f,"['bahrain-embassy-news', 'public-prosecutions-2014-achievements-highlighted-51d1a17e269f']"
https://medium.com/bahrain-embassy-news/bahrain-takes-a-strong-stand-against-daesh-85c8841a8f4d,"['bahrain-embassy-news', 'bahrain-takes-a-strong-stand-against-daesh-85c8841a8f4d']"
https://medium.com/bahrain-embassy-news/iranian-officials-anti-bahrain-statements-condemned-8c8373b16e1,"['bahrain-embassy-news', 'iranian-officials-anti-bahrain-statements-condemned-8c8373b16e1']"
https://medium.com/bahrain-embassy-news/hm-king-hamad-meets-custodian-of-the-two-holy-mosques-68225b224f3d,"['bahrain-embassy-news', 'hm-king-hamad-meets-custodian-of-the-two-holy-mosques-68225b224f3d']"
https://medium.com/bahrain-embassy-news/hm-king-hamad-receives-russian-air-force-commander-6f90edb488b8,"['bahrain-embassy-news', 'hm-king-hamad-receives-russian-air-force-commander-6f90edb488b8']"
https://medium.com/startup-leadership/how-to-get-paid-a-guide-for-the-solopreneur-cbf106c3d47b,"['startup-leadership', 'how-to-get-paid-a-guide-for-the-solopreneur-cbf106c3d47b']"
https://medium.com/my-dreams-here-in-words-made-manifest/ode-to-noodles-daf56b88ed91,"['my-dreams-here-in-words-made-manifest', 'ode-to-noodles-daf56b88ed91']"
https://medium.com/studio-em-destaque/quanto-riso-quanto-estilo-e-alegria-e05c06d26518,"['studio-em-destaque', 'quanto-riso-quanto-estilo-e-alegria-e05c06d26518']"
https://medium.com/communication-new-media/pandoras-evolution-5c28c3b7a2ca,"['communication-new-media', 'pandoras-evolution-5c28c3b7a2ca']"
https://medium.com/interactive-storytelling-comm371/the-power-of-choice-b4f7e9e79918,"['interactive-storytelling-comm371', 'the-power-of-choice-b4f7e9e79918']"
https://medium.com/communication-new-media/new-media-545a02f9ab1f,"['communication-new-media', 'new-media-545a02f9ab1f']"
https://medium.com/junctioneer-2008-2017/permaculture-living-convergence-event-bb549fc5e39c,"['junctioneer-2008-2017', 'permaculture-living-convergence-event-bb549fc5e39c']"
https://medium.com/the-matrix-is-my-office/experiments-in-webvr-part-2-ebcaf675b7b7,"['the-matrix-is-my-office', 'experiments-in-webvr-part-2-ebcaf675b7b7']"
https://medium.com/revista-poleiro/wagner-beethoven-5-6a21eff471ea,"['revista-poleiro', 'wagner-beethoven-5-6a21eff471ea']"
https://medium.com/thx-bud/game-preview-hello-mr-president-8b1e8400bc7b,"['thx-bud', 'game-preview-hello-mr-president-8b1e8400bc7b']"
https://medium.com/the-awl/benoit-pioulard-so-etched-in-memory-4638756f41bd,"['the-awl', 'benoit-pioulard-so-etched-in-memory-4638756f41bd']"
https://medium.com/extra-bonus-super-happy-funtime/my-home-your-hoffice-2acb92009efa,"['extra-bonus-super-happy-funtime', 'my-home-your-hoffice-2acb92009efa']"
https://medium.com/vbriefly/harvard-tournament-seeking-judges-b26becf78d88,"['vbriefly', 'harvard-tournament-seeking-judges-b26becf78d88']"
https://medium.com/qualidade-da-democracia/derrota-do-governo-na-câmara-1b57cc62e768,"['qualidade-da-democracia', 'derrota-do-governo-na-câmara-1b57cc62e768']"
https://medium.com/los-inrockuptibles/confirmado-skrillex-en-la-argentina-en-uno-de-los-sideshows-del-lollapalooza-1f833f6bcf73,"['los-inrockuptibles', 'confirmado-skrillex-en-la-argentina-en-uno-de-los-sideshows-del-lollapalooza-1f833f6bcf73']"
https://medium.com/brewernation/brewers-by-the-jersey-numbers-15-62-luis-sardiñas-3a42ed282c4e,"['brewernation', 'brewers-by-the-jersey-numbers-15-62-luis-sardiñas-3a42ed282c4e']"
https://medium.com/the-eastern-project/americas-silent-partnership-with-iran-and-the-contest-for-middle-eastern-order-part-three-cfd1bada426f,"['the-eastern-project', 'americas-silent-partnership-with-iran-and-the-contest-for-middle-eastern-order-part-three-cfd1bada426f']"
https://medium.com/startup-frontier/taking-a-founder-to-surf-843e67971dac,"['startup-frontier', 'taking-a-founder-to-surf-843e67971dac']"
https://medium.com/appleyra/bra-video-som-visar-möjligheterna-i-launch-center-pro-b5126f0c1f3f,"['appleyra', 'bra-video-som-visar-möjligheterna-i-launch-center-pro-b5126f0c1f3f']"
https://medium.com/life-in-low-fi/riunione-di-famiglia-ea3970cd357a,"['life-in-low-fi', 'riunione-di-famiglia-ea3970cd357a']"
https://medium.com/deep-dive-into-the-basis/perks-matter-for-employee-happiness-d0fb70fcda5d,"['deep-dive-into-the-basis', 'perks-matter-for-employee-happiness-d0fb70fcda5d']"
https://medium.com/witchsong/pin-her-down-on-a-photograph-album-69b262a9bde2,"['witchsong', 'pin-her-down-on-a-photograph-album-69b262a9bde2']"
https://medium.com/femsplain/it-started-out-with-a-kiss-5aeb5543dcde,"['femsplain', 'it-started-out-with-a-kiss-5aeb5543dcde']"
https://medium.com/the-hairpin/reservoir-bitches-d73779fbcff7,"['the-hairpin', 'reservoir-bitches-d73779fbcff7']"
https://medium.com/the-addthis-marketer/stop-your-blog-from-hiding-the-best-content-c6b910a49c46,"['the-addthis-marketer', 'stop-your-blog-from-hiding-the-best-content-c6b910a49c46']"
https://medium.com/never-assume/teoria-wszystkiego-szybka-recenzja-e3f65888d6d4,"['never-assume', 'teoria-wszystkiego-szybka-recenzja-e3f65888d6d4']"
https://medium.com/about-codecademy/redesigning-our-learning-environment-process-101d41eedd6,"['about-codecademy', 'redesigning-our-learning-environment-process-101d41eedd6']"
https://medium.com/in-your-own-words/lessons-on-showing-up-and-allowing-the-blossoms-to-unfurl-a610e5102edd,"['in-your-own-words', 'lessons-on-showing-up-and-allowing-the-blossoms-to-unfurl-a610e5102edd']"
https://medium.com/gone/why-you-should-do-all-your-traveling-before-you-hit-25-a3ecec2975cc,"['gone', 'why-you-should-do-all-your-traveling-before-you-hit-25-a3ecec2975cc']"
https://medium.com/starting-my-own-gallery/art-rotterdam-2014-d4fa08d1b24f,"['starting-my-own-gallery', 'art-rotterdam-2014-d4fa08d1b24f']"
https://medium.com/white-russian/january-91166f1d57c7,"['white-russian', 'january-91166f1d57c7']"
https://medium.com/beauty-good-news/la-chirurgia-estetica-un-burqa-di-carne-ma-per-carità-noi-chirurghi-estetici-aiutiamo-i-pazienti-ad-d49387c1ef7e,"['beauty-good-news', 'la-chirurgia-estetica-un-burqa-di-carne-ma-per-carità-noi-chirurghi-estetici-aiutiamo-i-pazienti-ad-d49387c1ef7e']"
https://medium.com/los-inrockuptibles/madonna-comparte-iconic-un-tema-en-el-que-colaboraron-mike-tyson-y-chance-the-rapper-e9d9a2d5073b,"['los-inrockuptibles', 'madonna-comparte-iconic-un-tema-en-el-que-colaboraron-mike-tyson-y-chance-the-rapper-e9d9a2d5073b']"
https://medium.com/communication-new-media/the-layout-of-websites-has-evolved-so-much-over-the-last-20-years-the-wayback-machine-allows-us-to-a17c830a00c9,"['communication-new-media', 'the-layout-of-websites-has-evolved-so-much-over-the-last-20-years-the-wayback-machine-allows-us-to-a17c830a00c9']"
https://medium.com/ipg-media-lab/google-reportedly-developing-its-uber-competitor-with-driver-less-cars-9746a0e86e0e,"['ipg-media-lab', 'google-reportedly-developing-its-uber-competitor-with-driver-less-cars-9746a0e86e0e']"
https://medium.com/cultura-escrita/lecturas-lectores-e-interpretacion-f366ae3f5cd3,"['cultura-escrita', 'lecturas-lectores-e-interpretacion-f366ae3f5cd3']"
https://medium.com/curly-w-live/spring-training-preview-part-iv-infielders-77eaf58f9ab6,"['curly-w-live', 'spring-training-preview-part-iv-infielders-77eaf58f9ab6']"
https://medium.com/sudo-by-icalia-labs/sinatra-furatto-c23651573cd2,"['sudo-by-icalia-labs', 'sinatra-furatto-c23651573cd2']"
https://medium.com/bigcommerce-engineering/elasticsearch-meetup-at-bc-sydney-office-2e4173b16e34,"['bigcommerce-engineering', 'elasticsearch-meetup-at-bc-sydney-office-2e4173b16e34']"
https://medium.com/fit-yourself/play-that-funky-music-white-boy-15c222aa7ddc,"['fit-yourself', 'play-that-funky-music-white-boy-15c222aa7ddc']"
https://medium.com/athletigen-sports-genetics/genetics-lets-go-deeper-9ea3c09f97b0,"['athletigen-sports-genetics', 'genetics-lets-go-deeper-9ea3c09f97b0']"
https://medium.com/los-inrockuptibles/giorgio-moroder-y-kylie-minogue-comparten-un-video-nuevo-71ae6c09c56f,"['los-inrockuptibles', 'giorgio-moroder-y-kylie-minogue-comparten-un-video-nuevo-71ae6c09c56f']"
https://medium.com/dodger-insider/campanella-scholarships-promote-health-and-human-development-adb0f344332d,"['dodger-insider', 'campanella-scholarships-promote-health-and-human-development-adb0f344332d']"
https://medium.com/invictus-consulting/an-active-shooter-training-video-17dac80132f5,"['invictus-consulting', 'an-active-shooter-training-video-17dac80132f5']"
https://medium.com/war-is-boring/the-pentagon-hopes-to-contain-russia-on-a-budget-4f78d35e2796,"['war-is-boring', 'the-pentagon-hopes-to-contain-russia-on-a-budget-4f78d35e2796']"
https://medium.com/the-read-optional/the-quarterback-translation-metric-projecting-college-qbs-to-the-pros-with-advanced-metrics-fdde7efdce2d,"['the-read-optional', 'the-quarterback-translation-metric-projecting-college-qbs-to-the-pros-with-advanced-metrics-fdde7efdce2d']"
https://medium.com/the-read-optional/the-quarterback-translation-metric-projecting-college-qbs-to-the-pros-with-advanced-metrics-5c2f5d85a180,"['the-read-optional', 'the-quarterback-translation-metric-projecting-college-qbs-to-the-pros-with-advanced-metrics-5c2f5d85a180']"
https://medium.com/perspectives-on-advertising/brand-bowl-2015-8da9a1a9a325,"['perspectives-on-advertising', 'brand-bowl-2015-8da9a1a9a325']"
https://medium.com/o-parrote/lucas-silva-o-toque-alemao-no-futebol-brasileiro-27531ce0fc35,"['o-parrote', 'lucas-silva-o-toque-alemao-no-futebol-brasileiro-27531ce0fc35']"
https://medium.com/ocean-currents/my-story-ff4ee84d142c,"['ocean-currents', 'my-story-ff4ee84d142c']"
https://medium.com/matter/matter-recommends-tom-explores-la-5ad97a430456,"['matter', 'matter-recommends-tom-explores-la-5ad97a430456']"
https://medium.com/cartalyst-works/work-report-19-57a46f074e0a,"['cartalyst-works', 'work-report-19-57a46f074e0a']"
https://medium.com/the-shamong-sun/bringing-passion-to-the-township-mayor-ken-long-discusses-his-plans-for-shamong-7b06ef7f487,"['the-shamong-sun', 'bringing-passion-to-the-township-mayor-ken-long-discusses-his-plans-for-shamong-7b06ef7f487']"
https://medium.com/the-diary-of-hacksu/css-css3-animations-1050e3c66fa9,"['the-diary-of-hacksu', 'css-css3-animations-1050e3c66fa9']"
https://medium.com/the-medford-sun/medford-preparing-to-fight-snowy-roads-with-new-brine-system-84ebd9be3bd4,"['the-medford-sun', 'medford-preparing-to-fight-snowy-roads-with-new-brine-system-84ebd9be3bd4']"
https://medium.com/the-tabernacle-sun/jump-rope-for-heart-captures-the-heart-of-the-tabernacle-community-e51652a51a80,"['the-tabernacle-sun', 'jump-rope-for-heart-captures-the-heart-of-the-tabernacle-community-e51652a51a80']"
https://medium.com/the-tabernacle-sun/jump-rope-for-heart-captures-the-heart-of-the-tabernacle-community-b51f2d42b292,"['the-tabernacle-sun', 'jump-rope-for-heart-captures-the-heart-of-the-tabernacle-community-b51f2d42b292']"
https://medium.com/hello-austria/009-nathalie-koger-c9b5d8912740,"['hello-austria', '009-nathalie-koger-c9b5d8912740']"
https://medium.com/cerita-cerita-yuk/menyambut-petualangan-seru-ala-allan-karlsson-1cb88261355,"['cerita-cerita-yuk', 'menyambut-petualangan-seru-ala-allan-karlsson-1cb88261355']"
https://medium.com/witchsong/burned-1-floccinaucinihilipilification-c81c11a243d1,"['witchsong', 'burned-1-floccinaucinihilipilification-c81c11a243d1']"
https://medium.com/cartalyst-development/tags-open-sourced-ed651acc70b0,"['cartalyst-development', 'tags-open-sourced-ed651acc70b0']"
https://medium.com/beyond-the-watch/news-speedy-ortiz-announce-sophomore-lp-ea059d94c406,"['beyond-the-watch', 'news-speedy-ortiz-announce-sophomore-lp-ea059d94c406']"
https://medium.com/marianne-caroline/londons-silicon-runway-4d4521a3c75b,"['marianne-caroline', 'londons-silicon-runway-4d4521a3c75b']"
https://medium.com/cartalyst-development/we-heart-open-source-68606ce5912e,"['cartalyst-development', 'we-heart-open-source-68606ce5912e']"
